From,Status,Price,Date Created
+61394526917,completed,-0.02782,2026-05-25T02:58:59.000Z
+61878133502,completed,-0.03506,2026-05-25T02:18:18.000Z
+61863882852,completed,-0.02782,2026-05-25T02:17:41.000Z
+61878133502,completed,-0.14023,2026-05-25T02:14:01.000Z
+966136648902,completed,-0.08347,2026-05-25T02:12:25.000Z
+61876660507,completed,-0.14023,2026-05-25T01:39:08.000Z
+61435774299,completed,-0.08347,2026-05-25T01:37:09.000Z
+61876660507,completed,-0.03506,2026-05-25T01:29:04.000Z
+61400999521,completed,-0.04174,2026-05-25T01:27:37.000Z
+61876660507,completed,-0.10517,2026-05-25T01:02:28.000Z
+61401310678,completed,-0.06956,2026-05-25T01:00:35.000Z
+61417789731,completed,-0.05565,2026-05-24T23:33:58.000Z
+61408090356,completed,-0.01391,2026-05-23T07:19:32.000Z
+61438043072,completed,-0.01391,2026-05-23T04:39:21.000Z
+61439877000,no-answer,,2026-05-23T04:37:33.000Z
+61402936876,completed,-0.05565,2026-05-23T04:21:24.000Z
+61402936876,completed,-0.01391,2026-05-23T04:20:28.000Z
+61423495456,completed,-0.05565,2026-05-23T02:08:31.000Z
(406) 964-6060,busy,,2026-05-22T11:04:47.000Z
(406) 964-6060,no-answer,,2026-05-22T11:04:47.000Z
(406) 964-6060,no-answer,,2026-05-22T10:53:41.000Z
(406) 964-6060,no-answer,,2026-05-22T10:48:23.000Z
(406) 964-6060,completed,-0.069,2026-05-22T10:43:16.000Z
(406) 964-6060,no-answer,,2026-05-22T10:43:15.000Z
(406) 964-6060,no-answer,,2026-05-22T10:38:35.000Z
(406) 964-6060,no-answer,,2026-05-22T10:38:35.000Z
(406) 964-6060,completed,-0.069,2026-05-22T10:11:44.000Z
(406) 964-6060,busy,,2026-05-22T10:10:43.000Z
(406) 964-6060,no-answer,,2026-05-22T10:10:43.000Z
(406) 964-6060,no-answer,,2026-05-22T10:10:43.000Z
(406) 964-6060,completed,-0.069,2026-05-22T10:09:23.000Z
(406) 964-6060,no-answer,,2026-05-22T10:09:23.000Z
(406) 964-6060,completed,-0.069,2026-05-22T10:08:25.000Z
(406) 964-6060,busy,,2026-05-22T10:08:25.000Z
(406) 964-6060,no-answer,,2026-05-22T10:08:25.000Z
(406) 964-6060,completed,-0.069,2026-05-22T10:00:29.000Z
(406) 964-6060,busy,,2026-05-22T10:00:28.000Z
(406) 964-6060,no-answer,,2026-05-22T10:00:28.000Z
(406) 964-6060,no-answer,,2026-05-22T10:00:27.000Z
+61876660507,completed,-0.07012,2026-05-22T08:39:51.000Z
+61413875945,completed,-0.06956,2026-05-22T08:37:06.000Z
(406) 964-6060,no-answer,,2026-05-22T08:09:31.000Z
(406) 964-6060,no-answer,,2026-05-22T08:02:39.000Z
(406) 964-6060,completed,-0.069,2026-05-22T07:55:26.000Z
(406) 964-6060,no-answer,,2026-05-22T07:55:26.000Z
+61878133502,completed,-0.03506,2026-05-22T07:54:59.000Z
+61412649176,completed,-0.02782,2026-05-22T07:54:02.000Z
(406) 964-6060,no-answer,,2026-05-22T07:53:21.000Z
(406) 964-6060,no-answer,,2026-05-22T07:53:21.000Z
(406) 964-6060,completed,-0.069,2026-05-22T07:51:39.000Z
(406) 964-6060,no-answer,,2026-05-22T07:51:40.000Z
(406) 964-6060,busy,,2026-05-22T07:51:39.000Z
(406) 964-6060,completed,-0.069,2026-05-22T07:45:29.000Z
(406) 964-6060,no-answer,,2026-05-22T07:45:32.000Z
(406) 964-6060,no-answer,,2026-05-22T07:45:29.000Z
(406) 964-6060,busy,,2026-05-22T07:45:29.000Z
+61436315457,completed,-0.01391,2026-05-22T07:45:02.000Z
(406) 964-6060,completed,-0.069,2026-05-22T06:49:12.000Z
(406) 964-6060,busy,,2026-05-22T06:49:12.000Z
(406) 964-6060,no-answer,,2026-05-22T06:49:11.000Z
(406) 964-6060,no-answer,,2026-05-22T06:48:11.000Z
(406) 964-6060,busy,,2026-05-22T06:48:10.000Z
+61422106459,completed,-0.05565,2026-05-22T06:41:24.000Z
+61876660507,completed,-0.07012,2026-05-22T05:48:00.000Z
(406) 964-6060,completed,-0.069,2026-05-22T05:47:02.000Z
(406) 964-6060,no-answer,,2026-05-22T05:47:08.000Z
(406) 964-6060,no-answer,,2026-05-22T05:47:07.000Z
(406) 964-6060,no-answer,,2026-05-22T05:47:06.000Z
(406) 964-6060,no-answer,,2026-05-22T05:47:03.000Z
anonymous,completed,-0.04174,2026-05-22T05:46:38.000Z
+61876660507,completed,-0.07012,2026-05-22T05:45:06.000Z
(406) 964-6060,no-answer,,2026-05-22T05:45:08.000Z
(406) 964-6060,no-answer,,2026-05-22T05:45:07.000Z
+61897291247,completed,-0.02782,2026-05-22T05:45:06.000Z
(406) 964-6060,no-answer,,2026-05-22T05:45:06.000Z
(406) 964-6060,no-answer,,2026-05-22T05:45:04.000Z
(406) 964-6060,busy,,2026-05-22T05:45:02.000Z
(406) 964-6060,no-answer,,2026-05-22T05:45:01.000Z
anonymous,completed,-0.05565,2026-05-22T05:43:03.000Z
(406) 964-6060,failed,0.0,2026-05-22T04:55:13.000Z
(406) 964-6060,no-answer,,2026-05-22T04:55:12.000Z
(406) 964-6060,no-answer,,2026-05-22T04:55:11.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:44.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:43.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:42.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:41.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:40.000Z
(406) 964-6060,failed,0.0,2026-05-22T04:43:39.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:38.000Z
(406) 964-6060,failed,0.0,2026-05-22T04:43:37.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:36.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:35.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:34.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:34.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:32.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:31.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:30.000Z
(406) 964-6060,no-answer,,2026-05-22T04:43:29.000Z
+61432274413,completed,-0.05565,2026-05-22T03:59:28.000Z
+61876660507,completed,-0.14023,2026-05-22T03:23:48.000Z
+61400688061,completed,-0.09738,2026-05-22T03:21:34.000Z
+61876660507,completed,-0.07012,2026-05-22T02:30:37.000Z
+61497796477,completed,-0.05565,2026-05-22T02:29:01.000Z
+61455355933,completed,-0.05565,2026-05-22T00:03:43.000Z
+61455355933,completed,-0.05565,2026-05-21T23:59:07.000Z
+61457200143,completed,-0.04174,2026-05-21T23:41:40.000Z
+61467620865,completed,-0.05565,2026-05-21T23:39:30.000Z
(406) 964-6060,completed,-0.069,2026-05-21T14:00:56.000Z
(406) 964-6060,completed,-0.069,2026-05-21T13:25:31.000Z
(406) 964-6060,no-answer,,2026-05-21T13:25:31.000Z
(406) 964-6060,no-answer,,2026-05-21T13:25:31.000Z
(406) 964-6060,no-answer,,2026-05-21T13:13:28.000Z
(406) 964-6060,no-answer,,2026-05-21T13:13:28.000Z
(406) 964-6060,failed,0.0,2026-05-21T13:13:28.000Z
(406) 964-6060,completed,-0.069,2026-05-21T13:01:45.000Z
(406) 964-6060,no-answer,,2026-05-21T13:01:45.000Z
(406) 964-6060,no-answer,,2026-05-21T13:01:45.000Z
(406) 964-6060,no-answer,,2026-05-21T13:01:45.000Z
(406) 964-6060,completed,-0.069,2026-05-21T10:50:04.000Z
(406) 964-6060,no-answer,,2026-05-21T10:50:04.000Z
(406) 964-6060,no-answer,,2026-05-21T10:50:04.000Z
(406) 964-6060,no-answer,,2026-05-21T10:50:04.000Z
+61431113296,completed,-0.01391,2026-05-21T07:24:35.000Z
+61431113296,completed,-0.01391,2026-05-21T07:23:27.000Z
+61401434987,completed,-0.01391,2026-05-21T07:16:12.000Z
+61415937399,completed,-0.01391,2026-05-21T04:53:35.000Z
+61876660507,completed,-0.07012,2026-05-21T04:40:15.000Z
+61450373618,completed,-0.04174,2026-05-21T04:38:55.000Z
+61876660507,completed,-0.10517,2026-05-21T04:18:56.000Z
+61400688061,completed,-0.05565,2026-05-21T04:17:29.000Z
+61876660507,completed,-0.31552,2026-05-21T04:04:28.000Z
+61400688061,completed,-0.15303,2026-05-21T04:03:05.000Z
+61876660507,completed,-0.28047,2026-05-21T03:49:25.000Z
+61408733149,completed,-0.12521,2026-05-21T03:48:02.000Z
+61432049550,completed,-0.01391,2026-05-21T03:31:11.000Z
+61432049550,completed,-0.01391,2026-05-21T03:30:25.000Z
+61876660507,completed,-0.07012,2026-05-21T03:25:57.000Z
+61422287189,completed,-0.05565,2026-05-21T03:24:27.000Z
+61878133502,completed,-0.17529,2026-05-21T02:40:29.000Z
+61449519323,completed,-0.09738,2026-05-21T02:38:29.000Z
+61876660507,completed,-0.03506,2026-05-21T02:34:42.000Z
+61415628200,completed,-0.02782,2026-05-21T02:33:41.000Z
+61488440403,completed,-0.04174,2026-05-21T00:23:00.000Z
+61415160738,completed,-0.01391,2026-05-21T00:08:32.000Z
+61748026302,busy,,2026-05-20T09:33:23.000Z
+61748026302,completed,-0.10434,2026-05-20T09:27:34.000Z
+61875628058,completed,-0.03506,2026-05-20T07:58:55.000Z
+61403967976,completed,-0.06956,2026-05-20T07:56:48.000Z
+61875628058,completed,-0.14023,2026-05-20T07:42:02.000Z
+61878133502,completed,-0.17529,2026-05-20T06:45:56.000Z
+61407084896,completed,-0.09738,2026-05-20T06:44:08.000Z
+61436315457,completed,-0.01391,2026-05-20T06:29:56.000Z
+61876660507,completed,-0.14023,2026-05-20T06:26:38.000Z
+61497796477,completed,-0.08347,2026-05-20T06:24:39.000Z
+61438804638,completed,-0.1113,2026-05-20T06:22:57.000Z
+61876660507,completed,-0.14023,2026-05-20T06:15:05.000Z
+61428007352,completed,-0.08347,2026-05-20T06:12:25.000Z
+61451653547,completed,-0.01391,2026-05-20T05:56:37.000Z
+61876660507,completed,-0.03506,2026-05-20T05:30:03.000Z
+61410147204,completed,-0.04174,2026-05-20T05:28:53.000Z
+61876660507,completed,-0.14023,2026-05-20T04:22:15.000Z
+61428203147,completed,-0.09738,2026-05-20T04:19:26.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:40.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:39.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:38.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:37.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:36.000Z
(406) 964-6060,no-answer,,2026-05-20T03:30:35.000Z
+61493159101,completed,-0.01391,2026-05-20T03:26:41.000Z
+61408521721,completed,-0.02782,2026-05-20T02:33:45.000Z
+61876660507,completed,-0.31552,2026-05-20T02:21:04.000Z
+61413852304,completed,-0.02782,2026-05-20T02:20:09.000Z
+61403967976,completed,-0.06956,2026-05-20T02:15:31.000Z
+61450235529,completed,-0.20868,2026-05-20T02:14:48.000Z
+61876660507,completed,-0.14023,2026-05-20T00:34:48.000Z
+61457089301,completed,-0.06956,2026-05-20T00:33:38.000Z
(406) 964-6060,completed,-0.069,2026-05-19T13:00:35.000Z
(406) 964-6060,no-answer,,2026-05-19T13:00:35.000Z
(406) 964-6060,no-answer,,2026-05-19T13:00:35.000Z
(406) 964-6060,no-answer,,2026-05-19T13:00:35.000Z
(406) 964-6060,no-answer,,2026-05-19T13:00:35.000Z
(406) 964-6060,no-answer,,2026-05-19T13:00:34.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:28:46.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:28:46.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:47.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:46.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:46.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:46.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:46.000Z
(406) 964-6060,no-answer,,2026-05-19T12:28:46.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:18:16.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:18:15.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:18:19.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:18.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:18.000Z
(406) 964-6060,busy,,2026-05-19T12:18:17.000Z
(406) 964-6060,failed,0.0,2026-05-19T12:18:17.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:17.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:16.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:15.000Z
(406) 964-6060,no-answer,,2026-05-19T12:18:14.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:16:57.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,0.0,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,-0.069,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:58.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:58.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,busy,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:57.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,no-answer,,2026-05-19T12:16:56.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,no-answer,,2026-05-19T12:06:32.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T11:58:43.000Z
(406) 964-6060,completed,-0.069,2026-05-19T11:58:40.000Z
(406) 964-6060,completed,-0.069,2026-05-19T11:58:42.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T11:58:41.000Z
(406) 964-6060,completed,-0.069,2026-05-19T11:58:42.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:43.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:42.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:42.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:41.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:41.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:41.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:41.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:40.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:40.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:40.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:40.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:39.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:39.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:39.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:39.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:39.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:38.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:38.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:38.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:38.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:38.000Z
(406) 964-6060,no-answer,,2026-05-19T11:58:37.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:26.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:26.000Z
(406) 964-6060,busy,,2026-05-19T10:45:25.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:25.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:25.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:25.000Z
(406) 964-6060,no-answer,,2026-05-19T10:45:25.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T10:41:48.000Z
(406) 964-6060,completed,-0.069,2026-05-19T10:41:45.000Z
(406) 964-6060,completed,-0.13801,2026-05-19T10:41:44.000Z
